userid	venueid	poi_id	poi_name	category_code	category_group_name	category_name	phone	address_name	road_address_name	poi_longitude	poi_latitude	place_url	distance_m	requested_category_code	distance_score	temporal_score	repeat_score	long_stay_penalty	total_score	candidate_rank
2	2004	1955283836	미아리우동집 길음점	FD6	음식점	음식점 > 일식 > 돈까스,우동	070-8712-5554	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01951731841685	37.609682936028186	http://place.map.kakao.com/1955283836	14.0	FD6	0.6904785504771092	0.9552777777777779	0.2890648263178878	0.0	0.7219172670965319	6
2	2004	1903252696	동네커피	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페	02-912-0716	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01943809984206	37.6099145033568	http://place.map.kakao.com/1903252696	17.0	CE7	0.6377968586327277	0.9640277777777777	0.2890648263178878	0.0	0.6881937166423525	7
2	2004	1673414518	정치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-943-2810	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01964412948581	37.60954956856517	http://place.map.kakao.com/1673414518	28.0	HP8	0.6592406302004438	0.7443055555555556	0.2890648263178878	0.0	0.6500421479750661	8
2	2004	1253735401	세븐일레븐 길음두산위브점	CS2	편의점	가정,생활 > 편의점 > 세븐일레븐		서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.0195479068297	37.60971897053866	http://place.map.kakao.com/1253735401	9.0	CS2	0.7362964551863367	0.5199958333333333	0.2890648263178878	0.0	0.64860577563214	9
2	2004	510983675	상위권수학	AC5	학원	교육,학문 > 학원 > 수학학원		서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01936561680914	37.60991721824666	http://place.map.kakao.com/510983675	22.0	AC5	0.592260016295893	0.9095277777777778	0.2890648263178878	0.0	0.6441486638533049	10
2	2004	26601060	클라비어스튜디오	AC5	학원	교육,학문 > 학원 > 음악학원 > 피아노학원	02-6012-8680	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.019606769908	37.6096054361231	http://place.map.kakao.com/26601060	22.0	AC5	0.592260016295893	0.9095277777777778	0.2890648263178878	0.0	0.6441486638533049	11
2	2004	135105935	마라공방 길음뉴타운점	FD6	음식점	음식점 > 중식 > 중국요리	02-912-4958	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.019604501962	37.6095946246277	http://place.map.kakao.com/135105935	23.0	FD6	0.5441852219965451	0.9552777777777779	0.2890648263178878	0.0	0.6224378037297483	12
2	2004	13508876	웰팜약국	PM9	약국	의료,건강 > 약국	02-914-7773	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01963281887846	37.60960633278183	http://place.map.kakao.com/13508876	22.0	PM9	0.5587737759015512	0.8793472222222223	0.2890648263178878	0.0	0.6141346870518192	13
2	2004	925286719	스마트동물병원 성북길음점	HP8	병원	가정,생활 > 반려동물 > 동물병원	02-941-5575	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01976528927	37.6094612513836	http://place.map.kakao.com/925286719	41.0	HP8	0.5432861882973516	0.7443055555555556	0.2890648263178878	0.0	0.5711931274809635	14
2	2004	1764381776	동경규동 길음뉴타운점	FD6	음식점	음식점 > 일식 > 돈까스,우동 > 동경규동	0507-1416-2533	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01968716293021	37.609536046559406	http://place.map.kakao.com/1764381776	31.0	FD6	0.4403850504475796	0.9552777777777779	0.2890648263178878	0.0	0.5518536870764518	15
2	2004	988532417	곱분이곱창 길음점	FD6	음식점	음식점 > 한식 > 육류,고기 > 곱창,막창 > 곱분이곱창	02-909-3242	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01970640871733	37.60950721168782	http://place.map.kakao.com/988532417	34.0	FD6	0.4067848328817757	0.9552777777777779	0.2890648263178878	0.0	0.5290055391317051	16
2	2004	18508107	이디야커피 길음뉴타운점	CE7	카페	음식점 > 카페 > 커피전문점 > 이디야커피	02-909-0279	서울 성북구 길음동 1282	서울 성북구 길음로 74	127.01986284588025	37.61005228399312	http://place.map.kakao.com/18508107	37.0	CE7	0.37574822327523827	0.9640277777777777	0.2890648263178878	0.0	0.5100006445992596	17
2	2004	751644870	메가MGC커피 길음두산위브점	CE7	카페	음식점 > 카페 > 커피전문점 > 메가MGC커피	02-943-0688	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01974944021985	37.609486481733605	http://place.map.kakao.com/751644870	38.0	CE7	0.3659381293761164	0.9640277777777777	0.2890648263178878	0.0	0.5033297807478568	18
2	2004	15621886	탑픽학원	AC5	학원	교육,학문 > 학원 > 수학학원	02-915-9157	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.019312440149	37.6101244544954	http://place.map.kakao.com/15621886	42.0	AC5	0.36787944117144233	0.9095277777777778	0.2890648263178878	0.0	0.4915698727686785	19
2	2004	1246945668	브루너클라리넷음악교습소	AC5	학원	교육,학문 > 학원 > 음악학원		서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.019323589069	37.6094415027678	http://place.map.kakao.com/1246945668	45.0	AC5	0.34251885509304564	0.9095277777777778	0.2890648263178878	0.0	0.4743246742353687	20
2	2004	16621730	홈플러스익스프레스 길음점	MT1	대형마트	가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스	02-942-8545	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.018891197452	37.6104020273656	http://place.map.kakao.com/16621730	90.0	MT1	0.30407643128483336	0.977638888888889	0.2890648263178878	0.0	0.46453049271245106	21
2	2004	898542447	요거트아이스크림의정석 길음점	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석	02-943-2022	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.0191969130837	37.610101948607195	http://place.map.kakao.com/898542447	47.0	CE7	0.2884059498067553	0.9640277777777777	0.2890648263178878	0.0	0.4506078986406913	22
2	2004	8710019	길음1동주민센터	PO3	공공기관	사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터	02-2241-5440	서울 성북구 길음동 1281-7	서울 성북구 길음로 92	127.019502782008	37.6103983239234	http://place.map.kakao.com/8710019	66.0	PO3	0.3507719269028114	0.65	0.2890648263178878	0.0	0.4176500963993428	23
2	2004	10270918	뉴타운치과	HP8	병원	의료,건강 > 병원 > 치과	02-911-2670	서울 성북구 길음동 1281-6	서울 성북구 삼양로13길 45	127.01967161664076	37.61071093915319	http://place.map.kakao.com/10270918	101.0	HP8	0.22246706952230366	0.7443055555555556	0.2890648263178878	0.0	0.35303612671393086	24
2	2004	21267584	길음지구대	PO3	공공기관	사회,공공기관 > 행정기관 > 경찰서 > 지구대	02-920-1830	서울 성북구 길음동 1281-5	서울 성북구 삼양로13길 51	127.019253671445	37.6106073943244	http://place.map.kakao.com/21267584	93.0	PO3	0.22850653346991975	0.65	0.2890648263178878	0.0	0.3345096288649765	25
2	2004	15610981	두산위브어린이집	PS3	어린이집,유치원	교육,학문 > 유아교육 > 어린이집	02-915-5650	서울 성북구 길음동 1285	서울 성북구 길음로13길 22	127.01865425807645	37.609468640146574	http://place.map.kakao.com/15610981	89.0	PS3	0.17103740291968864	0.4155750000000001	0.2890648263178878	0.0	0.23916862009081932	26
3	3002	1714102933	커피유	CE7	카페	음식점 > 카페	010-2064-0254	충남 천안시 서북구 불당동 1498	충남 천안시 서북구 불당24로 38	127.10727707853248	36.820605063048895	http://place.map.kakao.com/1714102933	39.0	CE7	0.3563841589563571	0.6045138888888888	0.45815690999132624	0.0	0.42407711422296224	1
3	3002	759296808	지웰키즈어린이집	PS3	어린이집,유치원	교육,학문 > 유아교육 > 어린이집	041-571-1260	충남 천안시 서북구 불당동 1498	충남 천안시 서북구 불당24로 38	127.1067746371523	36.821185829596516	http://place.map.kakao.com/759296808	73.0	PS3	0.23494291754384403	0.6857291666666667	0.45815690999132624	0.0	0.36098873672912	2
3	3002	568900401	장에가던날 신불당점	FD6	음식점	음식점 > 한식	041-523-2399	충남 천안시 서북구 불당동 1498	충남 천안시 서북구 불당24로 38	127.10738061809195	36.82090864339582	http://place.map.kakao.com/568900401	64.0	FD6	0.18394440879773669	0.5845833333333332	0.45815690999132624	0.0	0.302034750781767	3
3	3002	1342274546	리브로아르츠 천안불당센터	AC5	학원	교육,학문 > 학원 > 미술학원	010-8385-7476	충남 천안시 서북구 불당동 1492	충남 천안시 서북구 불당26로 144	127.10783171937399	36.82048741720336	http://place.map.kakao.com/1342274546	88.0	AC5	0.12304094470311124	0.6383653194444445	0.45815690999132624	0.0	0.27352807186408845	4
3	3002	2700434	푸르지오피아노교습소	AC5	학원	교육,학문 > 학원 > 음악학원 > 피아노학원	041-555-5658	충남 천안시 서북구 불당동 1492	충남 천안시 서북구 불당26로 144	127.10788209289275	36.820442316051306	http://place.map.kakao.com/2700434	93.0	AC5	0.10923150889627105	0.6383653194444445	0.45815690999132624	0.0	0.2641376555154371	5
3	3002	852585567	천안서부새마을금고 불무지점	BK9	은행	금융,보험 > 금융서비스 > 은행 > 새마을금고	041-569-6101	충남 천안시 서북구 불당동 1492	충남 천안시 서북구 불당26로 144	127.10784568756041	36.82085685929438	http://place.map.kakao.com/852585567	97.0	BK9	0.09930853007818986	0.09645582222222228	0.45815690999132624	0.0	0.12733175058580856	6
3	3003	844291670	고요히	CE7	카페	음식점 > 카페	0502-5551-1856	충남 천안시 서북구 불당동 1344	충남 천안시 서북구 불당16길 34-8	127.10691575811617	36.80096297705833	http://place.map.kakao.com/844291670	10.0	CE7	0.7675510672887357	0.9241666666666666	0.2890648263178878	0.0	0.7668599118617713	1
3	3003	2081604774	디저트카페하나둘	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페	041-558-2883	충남 천안시 서북구 불당동 1347	충남 천안시 서북구 불당16길 34-5	127.10704656443	36.8007501969155	http://place.map.kakao.com/2081604774	16.0	CE7	0.6548949595669464	0.9241666666666666	0.2890648263178878	0.0	0.6902537586109546	2
3	3003	1849874628	대구뭉티기 천안불당점	FD6	음식점	음식점 > 한식 > 육류,고기		충남 천안시 서북구 불당동 1346	충남 천안시 서북구 불당16길 34-7	127.10684259807553	36.80072875362272	http://place.map.kakao.com/1849874628	16.0	FD6	0.6548949595669464	0.7847569027777778	0.2890648263178878	0.0	0.6567954152776213	3
3	3003	805329176	장군꼬들살전문점(불당점)	FD6	음식점	음식점		충남 천안시 서북구 불당동 1346	충남 천안시 서북구 불당16길 34-7	127.106842598075	36.8007287536053	http://place.map.kakao.com/805329176	16.0	FD6	0.6548949595669464	0.7847569027777778	0.2890648263178878	0.0	0.6567954152776213	4
3	3003	1658094911	화양연화	FD6	음식점	음식점 > 한식	041-622-0909	충남 천안시 서북구 불당동 1345	충남 천안시 서북구 불당16길 16-3	127.10676446124	36.8009450907236	http://place.map.kakao.com/1658094911	17.0	FD6	0.6377968586327277	0.7847569027777778	0.2890648263178878	0.0	0.6451687066423526	5
3	3003	21559095	기린더매운갈비찜 본점	FD6	음식점	음식점 > 한식 > 육류,고기 > 갈비	041-523-9498	충남 천안시 서북구 불당동 1343	충남 천안시 서북구 불당16길 34-6	127.10706706760573	36.800989874311185	http://place.map.kakao.com/21559095	18.0	FD6	0.6211451576154515	0.7847569027777778	0.2890648263178878	0.0	0.6338455499506047	6
3	3003	1368229205	카페디스커스	CE7	카페	음식점 > 카페		충남 천안시 서북구 불당동 1353	충남 천안시 서북구 불당16길 16-7	127.10688163753	36.8005998594942	http://place.map.kakao.com/1368229205	29.0	CE7	0.46431328695201113	0.9241666666666666	0.2890648263178878	0.0	0.5606582212327986	7
3	3003	24990555	아이언	FD6	음식점	음식점 > 양식	041-522-6946	충남 천안시 서북구 불당동 1342	충남 천안시 서북구 불당16길 34-4	127.10720039341217	36.800977138645	http://place.map.kakao.com/24990555	27.0	FD6	0.4895416595569531	0.7847569027777778	0.2890648263178878	0.0	0.5443551712708258	8
3	3003	17415875	랜디스커피	CE7	카페	음식점 > 카페 > 커피전문점	041-555-1880	충남 천안시 서북구 불당동 1335	충남 천안시 서북구 불당16길 20-1	127.10706059275273	36.80116830035332	http://place.map.kakao.com/17415875	35.0	CE7	0.3961644302820655	0.9241666666666666	0.2890648263178878	0.0	0.5143169986972356	9
3	3003	894662959	아커스	CE7	카페	음식점 > 카페	010-4824-5343	충남 천안시 서북구 불당동 1318	충남 천안시 서북구 불당16길 19	127.106889427603	36.8013676000928	http://place.map.kakao.com/894662959	55.0	CE7	0.23339418937002374	0.9241666666666666	0.2890648263178878	0.0	0.40363323487704716	10
3	3003	25901707	포트메리온	AT4	관광명소	여행 > 관광,명소 > 도자기,도예촌	041-412-9796	충남 천안시 서북구 불당동 1299	충남 천안시 서북구 공원로 227	127.104679643653	36.8004855744303	http://place.map.kakao.com/25901707	205.0	AT4	0.10875966726050738	0.885	0.2890648263178878	0.0	0.30948175984257603	11
3	3003	1059141067	CU ATM 천안불당신도시점	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		충남 천안시 서북구 불당동 1361	충남 천안시 서북구 불당16길 38	127.107494237114	36.8003641171041	http://place.map.kakao.com/1059141067	75.0	BK9	0.16767724875179707	0.23624999999999993	0.2890648263178878	0.0	0.193845715256653	12
3	3004	1592384718	키케	CE7	카페	음식점 > 카페		충남 천안시 서북구 불당동 1315	충남 천안시 서북구 불당16길 23	127.107359009825	36.8014221449857	http://place.map.kakao.com/1592384718	6.0	CE7	0.8532265636477703	0.8775000000000001	0.2890648263178878	0.0	0.8139192493859149	1
3	3004	796898604	케미바이페어링지	FD6	음식점	음식점 > 술집 > 와인바	041-558-1383	충남 천안시 서북구 불당동 1337	충남 천안시 서북구 불당16길 24	127.10736989571	36.8011932526721	http://place.map.kakao.com/796898604	18.0	FD6	0.6211451576154515	0.9533333333333334	0.2890648263178878	0.0	0.6743038932839381	2
3	3004	1242141212	카메센동	FD6	음식점	음식점 > 일식		충남 천안시 서북구 불당동 1337	충남 천안시 서북구 불당16길 24	127.107366522781	36.8011851456901	http://place.map.kakao.com/1242141212	19.0	FD6	0.6049282018356529	0.9533333333333334	0.2890648263178878	0.0	0.663276363353675	3
3	3004	426456548	투카인즈오브커피	CE7	카페	음식점 > 카페		충남 천안시 서북구 불당동 1338	충남 천안시 서북구 불당16길 26	127.107553713955	36.8012291310742	http://place.map.kakao.com/426456548	23.0	CE7	0.5441852219965451	0.8775000000000001	0.2890648263178878	0.0	0.6037711370630817	4
3	3004	2038460112	밀밀	FD6	음식점	음식점 > 양식		충남 천안시 서북구 불당동 1317	충남 천안시 서북구 불당16길 21	127.107038508089	36.8014026093921	http://place.map.kakao.com/2038460112	27.0	FD6	0.4895416595569531	0.9533333333333334	0.2890648263178878	0.0	0.5848135146041592	5
3	3004	1392199573	록희원 불당점	FD6	음식점	음식점 > 중식	041-414-7725	충남 천안시 서북구 불당동 1313	충남 천안시 서북구 불당16길 25-1	127.107673949392	36.8014705203217	http://place.map.kakao.com/1392199573	31.0	FD6	0.4403850504475796	0.9533333333333334	0.2890648263178878	0.0	0.5513870204097852	6
3	3004	17415875	랜디스커피	CE7	카페	음식점 > 카페 > 커피전문점	041-555-1880	충남 천안시 서북구 불당동 1335	충남 천안시 서북구 불당16길 20-1	127.10706059275273	36.80116830035332	http://place.map.kakao.com/17415875	33.0	CE7	0.41768994794620573	0.8775000000000001	0.2890648263178878	0.0	0.517754350708851	7
3	3004	894662959	아커스	CE7	카페	음식점 > 카페	010-4824-5343	충남 천안시 서북구 불당동 1318	충남 천안시 서북구 불당16길 19	127.106889427603	36.8013676000928	http://place.map.kakao.com/894662959	40.0	CE7	0.34707962510374996	0.8775000000000001	0.2890648263178878	0.0	0.469739331175981	8
3	3004	24990555	아이언	FD6	음식점	음식점 > 양식	041-522-6946	충남 천안시 서북구 불당동 1342	충남 천안시 서북구 불당16길 34-4	127.10720039341217	36.800977138645	http://place.map.kakao.com/24990555	44.0	FD6	0.31222813263527693	0.9533333333333334	0.2890648263178878	0.0	0.46424031629741935	9
3	3004	844291670	고요히	CE7	카페	음식점 > 카페	0502-5551-1856	충남 천안시 서북구 불당동 1344	충남 천안시 서북구 불당16길 34-8	127.10691575811617	36.80096297705833	http://place.map.kakao.com/844291670	58.0	CE7	0.21558682844018062	0.8775000000000001	0.2890648263178878	0.0	0.38032422944475386	10
3	3005	1842698781	이화원	FD6	음식점	음식점 > 중식 > 중국요리	041-556-9000	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109720835057	36.8200783877396	http://place.map.kakao.com/1842698781	25.0	FD6	0.516140810905859	0.9844444444444445	0.2890648263178878	0.0	0.6103676041880818	1
3	3005	497132088	바른뿌리치과의원	HP8	병원	의료,건강 > 병원 > 치과	041-414-2879	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.1094310038881	36.819613682403265	http://place.map.kakao.com/497132088	37.0	HP8	0.5766064900631105	0.758888888888889	0.2890648263178878	0.0	0.5973509326816795	2
3	3005	2062492501	갓잇 천안불당점	FD6	음식점	음식점 > 양식 > 멕시칸,브라질	070-8672-5006	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.10943053735971	36.820073248569145	http://place.map.kakao.com/2062492501	36.0	FD6	0.38582130682912413	0.9844444444444445	0.2890648263178878	0.0	0.5217503414159022	3
3	3005	163023831	희미한옛사랑의그림자	FD6	음식점	음식점 > 술집 > 호프,요리주점	041-566-2232	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.109426561723	36.8196425219904	http://place.map.kakao.com/163023831	36.0	FD6	0.38582130682912413	0.9844444444444445	0.2890648263178878	0.0	0.5217503414159022	4
3	3005	2055653768	공차 천안불당파크점	CE7	카페	음식점 > 카페 > 공차	041-552-3357	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.10942431754835	36.81964072183683	http://place.map.kakao.com/2055653768	36.0	CE7	0.38582130682912413	0.9494444444444444	0.2890648263178878	0.0	0.5133503414159022	5
3	3005	259723432	이복자충남병천순대	FD6	음식점	음식점 > 한식 > 순대		충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.109401870678	36.8196191158487	http://place.map.kakao.com/259723432	39.0	FD6	0.3563841589563571	0.9844444444444445	0.2890648263178878	0.0	0.5017330808624205	6
3	3005	412357857	퍼스트	FD6	음식점	음식점 > 술집		충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.109401870678	36.8196191158487	http://place.map.kakao.com/412357857	39.0	FD6	0.3563841589563571	0.9844444444444445	0.2890648263178878	0.0	0.5017330808624205	7
3	3005	69039268	프랭크커핀바 불당점	CE7	카페	음식점 > 카페	010-3367-7611	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.10940187067784	36.819619115848674	http://place.map.kakao.com/69039268	39.0	CE7	0.3563841589563571	0.9494444444444444	0.2890648263178878	0.0	0.49333308086242056	8
3	3005	330682670	바를추한방병원	HP8	병원	의료,건강 > 병원 > 한방병원	041-414-9696	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109688812486	36.8204154321447	http://place.map.kakao.com/330682670	62.0	HP8	0.3974766663491906	0.758888888888889	0.2890648263178878	0.0	0.475542652556214	9
3	3005	771656751	아리스타동물의료센터	HP8	병원	가정,생활 > 반려동물 > 동물병원	041-909-4141	충남 천안시 서북구 불당동 1483	충남 천안시 서북구 불당23로 73-30	127.110391043668	36.820052536392	http://place.map.kakao.com/771656751	62.0	HP8	0.3974766663491906	0.758888888888889	0.2890648263178878	0.0	0.475542652556214	10
3	3005	1831794143	원유로스페셜티 천안불당점	CE7	카페	음식점 > 카페 > 커피전문점 > 원유로스페셜티	041-417-7894	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109486802522	36.8202308909175	http://place.map.kakao.com/1831794143	47.0	CE7	0.2884059498067553	0.9494444444444444	0.2890648263178878	0.0	0.44710789864069134	11
3	3005	524952552	아이행복약국	PM9	약국	의료,건강 > 약국	041-558-1044	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.109429883084	36.8196136834347	http://place.map.kakao.com/524952552	37.0	PM9	0.37574822327523827	0.6045836944444445	0.2890648263178878	0.0	0.4237340645992597	12
3	3005	1911330648	컴포즈커피 천안신불당파크점	CE7	카페	음식점 > 카페 > 커피전문점 > 컴포즈커피	041-566-8707	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.10919790865115	36.8196364243986	http://place.map.kakao.com/1911330648	53.0	CE7	0.24607561748918913	0.9494444444444444	0.2890648263178878	0.0	0.41832327266474634	13
3	3005	897279969	아벤어학원	AC5	학원	교육,학문 > 학원 > 어학원		충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109683195548	36.8204064262164	http://place.map.kakao.com/897279969	61.0	AC5	0.23401245176225902	0.9393333333333334	0.2890648263178878	0.0	0.40769365330376717	14
3	3005	476483623	감동수학전문학원	AC5	학원	교육,학문 > 학원 > 수학학원	041-415-1299	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.10968768909848	36.82041363096252	http://place.map.kakao.com/476483623	62.0	AC5	0.22850653346991975	0.9393333333333334	0.2890648263178878	0.0	0.40394962886497643	15
3	3005	1069411236	명문영영어학원	AC5	학원	교육,학문 > 학원 > 어학원 > 영어학원		충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109688812485	36.8204154321276	http://place.map.kakao.com/1069411236	62.0	AC5	0.22850653346991975	0.9393333333333334	0.2890648263178878	0.0	0.40394962886497643	16
3	3005	1348229871	플레이팩토 에듀파크	AC5	학원	교육,학문 > 학원 > 수학학원 > 플레이팩토	041-522-8188	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109688812486	36.8204154321447	http://place.map.kakao.com/1348229871	62.0	AC5	0.22850653346991975	0.9393333333333334	0.2890648263178878	0.0	0.40394962886497643	17
3	3005	1081671590	혜온수학학원	AC5	학원	교육,학문 > 학원 > 수학학원	010-9563-2601	충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.109688812485	36.8204154321276	http://place.map.kakao.com/1081671590	62.0	AC5	0.22850653346991975	0.9393333333333334	0.2890648263178878	0.0	0.40394962886497643	18
3	3005	1004450103	천안농협하나로마트 불당점	MT1	대형마트	가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트	041-622-7326	충남 천안시 서북구 불당동 1488	충남 천안시 서북구 불당25로 200	127.10913742489195	36.81887504248858	http://place.map.kakao.com/1004450103	120.0	MT1	0.2044766302978429	0.9922222222222222	0.2890648263178878	0.0	0.40030262804129757	19
3	3005	163541306	골프존파크힐 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		충남 천안시 서북구 불당동 1491	충남 천안시 서북구 불당23로 73-27	127.1098342674357	36.82023958158113	http://place.map.kakao.com/163541306	44.0	PK6	0.4467032362474703	0.30041666666666667	0.2890648263178878	0.0	0.39898338675371087	20
3	3005	1553337167	메디그린한방병원	HP8	병원	의료,건강 > 병원 > 한방병원	1522-2357	충남 천안시 서북구 불당동 1485	충남 천안시 서북구 번영로 201	127.11008934746766	36.819131882324434	http://place.map.kakao.com/1553337167	85.0	HP8	0.28227289805680494	0.758888888888889	0.2890648263178878	0.0	0.3972040901173918	21
3	3005	1168322272	비에이랩의원	HP8	병원	의료,건강 > 병원 > 피부과	041-417-5554	충남 천안시 서북구 불당동 1485	충남 천안시 서북구 번영로 201	127.110084856537	36.8191264798255	http://place.map.kakao.com/1168322272	86.0	HP8	0.2781035076919463	0.758888888888889	0.2890648263178878	0.0	0.39436890466928787	22
3	3005	807361564	빽다방 천안시청점	CE7	카페	음식점 > 카페 > 커피전문점 > 빽다방	041-522-6677	충남 천안시 서북구 불당동 1489	충남 천안시 서북구 불당25로 208	127.10916414758576	36.81954003671182	http://place.map.kakao.com/807361564	61.0	CE7	0.1991381221715423	0.9494444444444444	0.2890648263178878	0.0	0.38640577584874647	23
3	3005	25115282	Sh수협은행 천안지점	BK9	은행	금융,보험 > 금융서비스 > 은행 > Sh수협은행	041-523-3560	충남 천안시 서북구 불당동 1485	충남 천안시 서북구 번영로 201	127.110089347467	36.819131882307296	http://place.map.kakao.com/25115282	85.0	BK9	0.13215107228561426	0.5041114	0.2890648263178878	0.0	0.23397465125964872	24
3	3005	1003263195	GS25 불당아리스타점	CS2	편의점	가정,생활 > 편의점 > GS25		충남 천안시 서북구 불당동 1483	충남 천안시 서북구 불당23로 73-30	127.1103888046353	36.82005434068908	http://place.map.kakao.com/1003263195	62.0	CS2	0.12137825470888314	0.3441666666666667	0.2890648263178878	0.0	0.18826239930747155	25
3	3005	1238877962	세븐일레븐 천안불당아리스타점	CS2	편의점	가정,생활 > 편의점 > 세븐일레븐		충남 천안시 서북구 불당동 1483	충남 천안시 서북구 불당23로 73-30	127.110395537263	36.8200597410946	http://place.map.kakao.com/1238877962	63.0	CS2	0.11731916609425078	0.3441666666666667	0.2890648263178878	0.0	0.18550221904952155	26
3	3005	626517436	센트에비뉴 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		충남 천안시 서북구 불당동 1485	충남 천안시 서북구 번영로 201	127.10980312331104	36.81883748417294	http://place.map.kakao.com/626517436	112.0	PK6	0.12856996459233197	0.30041666666666667	0.2890648263178878	0.0	0.18265276202821676	27
3	3005	1299209315	CU 신불당CGV점	CS2	편의점	가정,생활 > 편의점 > CU		충남 천안시 서북구 불당동 1485	충남 천안시 서북구 번영로 201	127.10986982839577	36.81924202069851	http://place.map.kakao.com/1299209315	68.0	CS2	0.09897131977429492	0.3441666666666667	0.2890648263178878	0.0	0.17302568355195158	28
3	3005	162547518	천안NS타워 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		충남 천안시 서북구 불당동 1488	충남 천안시 서북구 불당25로 200	127.109134077865	36.818885858874	http://place.map.kakao.com/162547518	119.0	PK6	0.11309951552281072	0.30041666666666667	0.2890648263178878	0.0	0.1721328566609423	29
3	3006	759296808	지웰키즈어린이집	PS3	어린이집,유치원	교육,학문 > 유아교육 > 어린이집	041-571-1260	충남 천안시 서북구 불당동 1498	충남 천안시 서북구 불당24로 38	127.1067746371523	36.821185829596516	http://place.map.kakao.com/759296808	86.0	PS3	0.18152730308883575	0.7797916666666667	0.2890648263178878	0.0	0.3337137522058393	1
3	3006	26870154	천안불무초등학교	SC4	학교	교육,학문 > 학교 > 초등학교	041-567-0800	충남 천안시 서북구 불당동 1501	충남 천안시 서북구 불당23로 29	127.104988151025	36.8196285012759	http://place.map.kakao.com/26870154	149.0	SC4	0.1393314752278817	0.8261666666666667	0.2890648263178878	0.0	0.3161505892603906	2
4	4002	9108449	서울과학기술대학교	SC4	학교	교육,학문 > 학교 > 대학교	02-970-6114	서울 노원구 공릉동 172	서울 노원구 공릉로 232	127.08027896385352	37.631881000815284	http://place.map.kakao.com/9108449	110.0	SC4	0.23339418937002374	0.8454166666666666	0.8115075629572489	0.0	0.42652865380819605	1
4	4002	909207383	서울과학기술대학교 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 공릉동 172	서울 노원구 공릉로 232	127.07802236443943	37.63199603879772	http://place.map.kakao.com/909207383	112.0	PK6	0.12856996459233197	0.27975694444444443	0.8115075629572489	0.13229687499999998	0.08719297262603232	2
4	4003	835492758	충주식당	FD6	음식점	음식점 > 한식	02-978-7580	서울 노원구 공릉동 517-65	서울 노원구 동일로182길 29	127.075736289907	37.6231669606038	http://place.map.kakao.com/835492758	27.0	FD6	0.4895416595569531	0.13351215277777778	0.6711877414712396	0.0	0.4186262644830939	1
